,effective_capacity_MW_end
25530,78.9120183028946
25581,24.306270974894705
25632,87.01450470648568
25683,99.01643203634919
25734,88.68406756872972
25785,83.27831738508894
25836,83.2133164533813
25887,91.00847973882003
25938,71.77205726802309
25989,46.50574323964767
26040,99.01643203634919
26091,90.87000846947116
26142,99.01643203634919
26193,99.01643203634919
26244,81.88796122108711
26295,99.01643203634919
26346,80.85276860887373
26397,92.96597957512789
26448,99.01643203634919
26499,99.01643203634919
26550,99.01643203634919
26601,99.01643203634919
26652,68.20582585519182
26703,14.64923421361489
26754,61.464585062535654
26805,56.443435957163004
26856,99.01643203634919
26907,71.10786400468352
26958,53.268621993265825
27009,99.01643203634919
27060,73.81304686178296
27111,59.88320987855582
27162,66.68214238084224
27213,99.01643203634919
27264,96.03732399243013
27315,68.66725901281458
27366,36.45382924250079
27417,82.96417270288002
27468,99.01643203634919
27519,88.85438351205501
27570,46.346626285522746
27621,85.09730164957116
27672,42.066408254971996
27723,49.689732896721324
27774,92.30554871892191
27825,99.01643203634919
27876,95.14547556184641
27927,89.90271931558473
27978,35.70851208185677
28029,99.01643203634919
28080,99.01643203634919
28131,97.5043322335986
28182,85.89109912358256
28233,34.75167455048399
28284,89.76319710193278
28335,99.01643203634919
28386,76.18143463383802
28437,99.01643203634919
28488,87.43740933982176
28539,99.01643203634919
28590,99.01643203634919
28641,99.01643203634919
28692,93.60217829573999
28743,80.89009248550764
28794,96.23803605844957
28845,76.18473576981611
28896,99.01643203634919
28947,99.01643203634919
28998,66.70225704503478
29049,99.01643203634919
29100,77.69701793076625
29151,99.01643203634919
29202,99.01643203634919
29253,99.01643203634919
29304,99.01643203634919
29355,99.01643203634919
29406,95.99323138549147
29457,63.618698471178575
29508,62.929910995693504
29559,86.08456343785448
29610,60.28421002159404
29661,63.58131493682514
29712,99.01643203634919
29763,63.22296062195983
29814,60.593338070676445
29865,92.06821861304844
29916,54.18549741901717
29967,88.81480508421647
30018,80.08130468006142
30069,99.01643203634919
30120,99.01643203634919
30171,99.01643203634919
30222,99.01643203634919
30273,91.51914698562825
30324,99.01643203634919
30375,66.04163900257065
30426,99.01643203634919
30477,71.67850388438367
30528,99.01643203634919
30579,95.33340720401098
30630,35.383204844639465
30681,99.01643203634919
30732,75.89606687668687
30783,95.76788074915922
30834,36.47649033070759
30885,94.77051462811524
30936,32.67759352767694
30987,48.863416437904604
31038,86.73949892003307
31089,89.56926834231925
31140,41.06785183863812
31191,58.93931605773147
31242,99.01643203634919
31293,68.68143120174867
31344,99.01643203634919
31395,99.01643203634919
31446,87.90802375625616
31497,94.87630597647896
31548,87.84474038166346
31599,76.50316811914108
31650,90.02659074763079
31701,93.7276479654306
31752,98.04943502419333
31803,95.86386629034831
31854,70.51429668598746
31905,43.86733550951441
31956,74.82555205133848
32007,99.01643203634919
32058,99.01643203634919
32109,99.01643203634919
32160,79.33255097309971
32211,66.25737738834245
32262,83.16589018469293
32313,99.01643203634919
32364,87.55117283672514
32415,55.68632321287826
32466,94.35571089898768
32517,61.68113373705855
32568,99.01643203634919
32619,89.59745583652824
32670,59.60923988961562
32721,49.09673867981257
32772,83.8284064012144
32823,91.1066193657285
32874,99.01643203634919
32925,99.01643203634919
32976,75.36200691223462
33027,89.0661808215422
33078,99.01643203634919
33129,94.06989787019921
33180,75.84040294562769
33231,84.38468259145014
33282,93.54034778769882
33333,76.40759263163083
33384,94.38978922725742
33435,99.01643203634919
33486,99.01643203634919
33537,99.01643203634919
33588,99.01643203634919
33639,32.08719666114066
33690,64.21673515616575
33741,99.01643203634919
33792,30.663343838345714
33843,99.01643203634919
33894,41.69329236530776
33945,99.01643203634919
33996,73.40229642794877
34047,99.01643203634919
34098,85.40487312983295
34149,55.729983602532414
34200,91.69091350098219
34251,93.28560033540218
34302,93.64613030390362
34353,99.01643203634919
34404,53.493061354358474
34455,40.358800605893194
34506,99.01643203634919
34557,99.01643203634919
34608,49.73083014493396
34659,99.01643203634919
34710,70.3120046585557
34761,86.40777683953662
34812,76.04653395782252
34863,46.681158825465324
34914,83.23603393173647
34965,63.584472870040095
35016,99.01643203634919
35067,99.01643203634919
35118,78.42048839774273
35169,72.05730053321456
35220,94.56230541108962
35271,99.01643203634919
35322,99.01643203634919
35373,99.01643203634919
35424,34.17920465298596
35475,87.96138936057474
35526,83.7659597461932
35577,63.0041830691427
35628,99.01643203634919
35679,99.01643203634919
35730,99.01643203634919
35781,90.10840298212865
35832,95.42190924292328
35883,74.51776432515192
35934,24.583183661684224
35985,99.01643203634919
36036,99.01643203634919
36087,99.01643203634919
36138,95.52640480382578
36189,68.3214361365942
36240,48.30140445668716
36291,82.4106465559921
36342,46.42007802018385
36393,70.10128836605219
36444,79.91811185014699
36495,80.43725494349964
36546,74.90794526725318
36597,93.59236838207183
36648,85.81471380446257
36699,99.01643203634919
36750,99.01643203634919
36801,75.02184441550098
36852,93.73494750026659
36903,99.01643203634919
36954,94.30772356705022
37005,99.01643203634919
37056,35.44049733679332
37107,99.01643203634919
37158,89.45195161535835
37209,40.58211978006535
37260,99.01643203634919
37311,28.51933633560581
37362,86.59397327491051
37413,95.17000197883073
37464,99.01643203634919
37515,79.18830809652714
