,effective_capacity_MW_end
27723,37.71638419202709
27774,90.45924594176294
27825,99.01643203634919
27876,90.5547043118729
27927,87.49541765264088
27978,21.023319495935926
28029,99.01643203634919
28080,99.01643203634919
28131,95.37649107663216
28182,77.55222906514761
28233,24.548041428337882
28284,84.49784933585548
28335,99.01643203634919
28386,66.9974033000207
28437,99.01643203634919
28488,84.16148387806172
28539,99.01643203634919
28590,99.01643203634919
28641,99.01643203634919
28692,86.64417640086381
28743,76.27171732061662
28794,93.4183943411301
28845,62.390992387359965
28896,99.01643203634919
28947,99.01643203634919
28998,62.20015376974901
29049,99.01643203634919
29100,60.88299121630744
29151,99.01643203634919
29202,99.01643203634919
29253,99.01643203634919
29304,99.01643203634919
29355,99.01643203634919
29406,91.09659678440539
29457,57.35158066160893
29508,55.04045128929139
29559,82.6849869172848
29610,58.039128525669376
29661,61.74367825502699
29712,99.01643203634919
29763,60.69332421835956
29814,47.43616081434875
29865,86.50794360565308
29916,50.97567783530981
29967,80.84909635791729
30018,70.69581719593157
30069,99.01643203634919
30120,99.01643203634919
30171,99.01643203634919
30222,99.01643203634919
30273,83.97282793836828
30324,99.01643203634919
30375,62.56159945121898
30426,99.01643203634919
30477,64.23499880002427
30528,99.01643203634919
30579,91.59997841322084
30630,24.691325468358166
30681,99.01643203634919
30732,58.76149740328556
30783,91.48930662228399
30834,25.70437565790983
30885,89.36850405980408
30936,30.518425455285584
30987,32.93087587103794
31038,81.72527675963444
31089,88.92407618103907
31140,36.641650152742415
31191,39.75442266614745
31242,99.01643203634919
31293,59.003285929955005
31344,99.01643203634919
31395,99.01643203634919
31446,87.25850626316304
31497,87.96752858164616
31548,86.06872534486186
31599,74.93145171802861
31650,83.48404478646106
31701,88.69079581240787
31752,95.24499161470712
31803,89.81477733043104
31854,63.75701163204514
31905,31.310389717521318
31956,70.00886524225879
32007,99.01643203634919
32058,99.01643203634919
32109,99.01643203634919
32160,75.55347197011884
32211,61.57954621560983
32262,77.33433061667935
32313,99.01643203634919
32364,84.48113505089894
32415,39.18764490039368
32466,87.77029753421509
32517,57.835850752713185
32568,99.01643203634919
32619,84.06441580314055
32670,57.77957234422725
32721,33.16322181359389
32772,78.1467032126959
32823,85.0686471672088
32874,99.01643203634919
32925,99.01643203634919
32976,68.14808246805826
33027,82.76155003183185
33078,99.01643203634919
33129,87.5575304101874
33180,69.7917026069216
33231,81.54288045965667
33282,88.33249859073624
33333,67.6877756178986
33384,93.19421179316465
33435,99.01643203634919
33486,99.01643203634919
33537,99.01643203634919
33588,99.01643203634919
33639,21.544719366091318
33690,55.097737453334275
33741,99.01643203634919
33792,16.45818986131699
33843,99.01643203634919
33894,40.672682654683726
33945,99.01643203634919
33996,63.12861837277069
34047,99.01643203634919
34098,83.72631392374207
34149,43.1725856307443
34200,85.51762305106489
34251,87.37724794901645
